Strategy A,n = 100000

Trial 1

Space Name,Times Landed On,Percent Landed On (%)
BO_RAILROAD,2858,2.6580359550979793
ATLANTIC_AVENUE,2754,2.5613124633799282
VENTNOR_AVENUE,2708,2.518530918966175
WATER_WORKS,2842,2.6431554179105863
MARVIN_GARDENS,2609,2.426457595119184
GO_TO_JAIL,2610,2.427387628693396
PACIFIC_AVENUE,2711,2.5213210196888105
NORTH_CAROLINA_AVENUE,2526,2.3492648084595853
COMMUNITY_CHEST_3,2622,2.4385480315839403
PENNSYLVANIA_AVENUE,2514,2.338104405569041
SHORT_LINE,2492,2.3176436669363762
CHANCE_3,2249,2.0916455084028533
PARK_PLACE,2187,2.0339834268017074
LUXURY_TAX,2233,2.0767649712154608
BOARDWALK,2658,2.4720292402555732

Trial 9

Space Name,Times Landed On,Percent Landed On (%)
GO,2755,2.5620995266393254
MEDITERRANEAN_AVENUE,2154,2.0031805373434146
COMMUNITY_CHEST_1,2227,2.0710691999367614
BALTIC_AVENUE,2238,2.0812989984097316
INCOME_TAX,2295,2.1343079541333037
READING_RAILROAD,2574,2.3937728426749993
ORIENTAL_AVENUE,2272,2.1129183755080025
CHANCE_1,2240,2.0831589617684534
VERMONT_AVENUE,2325,2.162207404514131
CONNECTICUT_AVENUE,2305,2.143607770926913
JAIL,6605,6.142528992178854
ST_CHARLES_PLACE,2655,2.4691013587032336
ELECTRIC_COMPANY,2578,2.397492769392443
STATES_AVENUE,2370,2.204056580085372
VIRGINIA_AVENUE,2417,2.2477657190153355
PENNSYLVANIA_RAILROAD,2778,2.5834891052646265
ST_JAMES_PLACE,2780,2.585349068623348
COMMUNITY_CHEST_2,3007,2.796454909838276
TENNESSEE_AVENUE,2936,2.7304262106036514
NEW_YORK_AVENUE,3031,2.8187744701429382
FREE_PARKING,2772,2.577909215188461
KENTUCKY_AVENUE,2865,2.664397511369026
CHANCE_2,2875,2.673697328162635
INDIANA_AVENUE,2710,2.520250351068084
ILLINOIS_AVENUE,3186,2.9629216304438803
BO_RAILROAD,2871,2.6699774014451916
ATLANTIC_AVENUE,2676,2.488630973969813
VENTNOR_AVENUE,2734,2.542569911372746
WATER_WORKS,2759,2.565819453356769
MARVIN_GARDENS,2646,2.4607315235889855
GO_TO_JAIL,2651,2.46538143198579
PACIFIC_AVENUE,2730,2.5388499846553025
NORTH_CAROLINA_AVENUE,2602,2.419812329697105
COMMUNITY_CHEST_3,2660,2.473751267100038
PENNSYLVANIA_AVENUE,2434,2.263575407564471
